sha256	size_bytes	path	note
1c3bbef5eb137d06525e52610a86f85ffb76504f585f9df506045c0f2995275b	18910990	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b3_topkrep_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
82a7f4415fe497b4411d5fbb171e1b36aea36a7ddf5808862688e97ebe152c3b	17038214	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b4_selfcons_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
653f8cc45ca4027cfb3a899c30c6318ebb4202b2013a63e682446b50afef7a58	16840792	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b5_top1cluster_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
ba528b105c559d2fd15858a03fbeeb3ec2a0dbaad73edf0d914030b32007177c	305730	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b5_top1cluster_nll_b32_r32_40step_20260803.log	raw stdout/stderr log omitted from slim git archive
56bbabe923538589052d8d2a593529c43a8c8142397c075391182d32be0a9fb0	16776702	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b6_top2cluster_nll_b32_r32_20step_20260803.log	raw stdout/stderr log omitted from slim git archive
0bc2b45bb2ecf8da969a6a29ed52c31255791b74d33279caa39abcf7561b1e2f	220516	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b6r_top2cluster_nll_b32_r32_20step_20260803.log	raw stdout/stderr log omitted from slim git archive
8f185670788e86ddb8c6d67ef3d94bc71f681b80436f39e96f6b115429037cba	216364	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b7_top1cluster_gate_nll_b32_r32_20step_20260803.log	raw stdout/stderr log omitted from slim git archive
baf13ba73996cba3dbd4e1155980ab5408192091aa9f4910f68c4f71ec60e544	219258	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b8_top1cluster_softprompt_nll_b32_r32_20step_20260803.log	raw stdout/stderr log omitted from slim git archive
f0f6e2bb59a51d32425800ce5c1f668a09564b8750988e609f3931de8c237663	17375180	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_c0_qualitygate_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
bedf5df99d8fea45caff5e259ca5b2141efbab47eddaf2fdc62314b7a5f252e7	17106858	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_c1_postgain_eps005_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
35d3d8f1243c1e1f8eba645e25402d9e36f156ad0c7d792c5d95f7cf5551aca8	29656233	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_d0_oracle_alpha4_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
9d40b2f741e0c4cd7428009253bccd4869b4a69387ebb01a57d6f3f9227191ef	17015024	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_d0_oracle_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
362a7bc952904272f0fb5d71d7a1295098f2f0bf20f1d5de3549934d08c7dfe8	167145	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_e0_postgain_eps005_n64_nll_b32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
4f7033e28e94daf8f62fd7ea65412cc49184cf8d9a0cf8d9e5a3f6cc07585b88	124535	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_20step_h100_aggr_nofree_kl_refmb8_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
0b24e132ed5e4b63aa3e468545074369deb3924ce45febb44d10e3bb0f228e9d	201004	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_20step_h100_aggr_nofree_nokl_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
f0b4e0b888056886cb019ed12ef16941f9cb99ddca47d054540d5465066c2ef1	122624	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_20step_h100_aggr_nofree_nokl_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
0145daed7e7dc13912c95cebfb195201f43b91d11450ede83e7d6ecacf73be52	133756	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_3step_h100_aggr_nofree_kl_mb4_refmb8_nvls_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
d8df0615bc4e9405c7dcc317d3a747bb6ee86a8a704d7d8848c178a5920a99fd	132133	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_3step_h100_aggr_nofree_kl_refmb8_nogc_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
a674dad549a409e354cf5921a74157ec1966e98645cc09719f3e79c554741a08	134875	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_3step_h100_aggr_nofree_kl_refmb8_nvls_fa2_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
203ace84a576b3ce76a71628742203c56191af32f771175d0c027cb54f194f68	143866	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_3step_h100_aggr_nofree_kl_refmb8_nvls_fa2_prefetch_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
62327f263757038d921892bbb10fc85aceb9153a148084be1f2e492a5f945eea	155618	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_5step_h100_aggr_nofree_kl_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
c1a4dc9d76b5515806deb72178e0eb75c7af6a0eef38a55eec6325e003d50673	141962	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_5step_h100_aggr_nofree_kl_refmb8_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
01cde92c18f3a9fe43abb5533d5cce6f9d9a005bbd941bcedefc724bfa9d6d80	147437	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b16_r32_v64_5step_h100_aggr_nofree_kl_refmb8_nvls_mem060_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
fee77ed91730f60c8fd56b903d84c536e5b52240077ef7fc57ea5f4fc9297892	214012	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b32_r32_v64_20step_h100_restore_mvanchor_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
fa666887ae75f4744d87bca6be3ac9e145e5c60c70e8568c70c311479effea8a	199553	TTRL/important_experiment_logs/ttrl_sharpened_grpo_b8_r32_v64_20step_h100_restore_mvanchor_soft002_20260803.log	raw stdout/stderr log omitted from slim git archive
abe91680880efaacf49255c1cb9a70178daa258041117ab02bd00d48ffd24690	5143	TTRL/verl/run_records/logs/qwen3_moe_hf_to_mcore_retry_20260806_1135.log	run_records raw stdout/stderr log omitted from slim git archive
6dc7cfae8e9c518695a02cb35b133ac78492e338182b7be2d8196ff0233dbafc	877	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_113908.log	run_records raw stdout/stderr log omitted from slim git archive
92fcca34ee770b44c7f1b407c862a61c6b13b9aa42ff0956138e7ccb37df7dce	7582	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_114122.log	run_records raw stdout/stderr log omitted from slim git archive
d02fdd0bfb3618f4be6b18edc3881d645fd0dcf7b0e43228635e034f1e221776	47908	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_114311.log	run_records raw stdout/stderr log omitted from slim git archive
b09055d86a0a0b16c8a6748527612218c0de10b9dd6ffbe2a0b9668ef7978287	48865	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_114702.log	run_records raw stdout/stderr log omitted from slim git archive
12aa076d8f8529cffcf8ac6779094545c1194618f9aed78c54c2924144581737	70498	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_115051.log	run_records raw stdout/stderr log omitted from slim git archive
96da5c93845a280023fbe51008f6f56b69ee82b85a9653cff857b6e13ba768ed	72278	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_115812.log	run_records raw stdout/stderr log omitted from slim git archive
08460d80f0aa936e27175795cc5ab411854b4303bdeb03e18dd96807df315b72	74017	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_120332.log	run_records raw stdout/stderr log omitted from slim git archive
36c3300d84df908866c0580edf67afd2fa4f7f4366c96907210eab3de361d024	144084	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_120758.log	run_records raw stdout/stderr log omitted from slim git archive
ef05696b110de4b55c69935ce1c2f75304c9fbdb36a85e38de992da5ffea3826	142758	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_121928.log	run_records raw stdout/stderr log omitted from slim git archive
5685568a354859e9b55c146436f0b76c132a1c68010d02b084868ecd8d5ee900	76458	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_122534.log	run_records raw stdout/stderr log omitted from slim git archive
dd952ca526d5603c09b1c2c4f40280acac2d101cfb27eb4f967601e736a7e224	80496	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_123332.log	run_records raw stdout/stderr log omitted from slim git archive
308bd01577f00eee53e220e19787fb3e15b9ea0a2e25d1a5a81550197894a56b	139380	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_123839.log	run_records raw stdout/stderr log omitted from slim git archive
8266dae80b0898e69fa6db399ef1d115040576ce698f75cd1273ed2a4d5740cf	242381	TTRL/verl/run_records/logs/ttrl_qwen3_30b_a3b_megatron_ep_fullft_smoke_20260806_20260806_124442.log	run_records raw stdout/stderr log omitted from slim git archive
ff6b0130bc3cc3cb4b234fabe511832fea9921d986f4e8f350a3970c5a61fffe	8407	TTRL/verl/run_records/logs/ttrl_qwen3_30b_moe_math500_grpo_1step_smoke_20260806_20260806_055154.log	run_records raw stdout/stderr log omitted from slim git archive
81dc44300dab28130c0fc62df0045297e424c73b2c7f49dbc6b97e65eed6e448	54302	TTRL/verl/run_records/logs/ttrl_qwen3_30b_moe_math500_grpo_1step_smoke_20260806_20260806_055502.log	run_records raw stdout/stderr log omitted from slim git archive
34665815f39937d6fc462133ce5b53eef2968dfdb34dae13db06d6c62593f61f	54791	TTRL/verl/run_records/logs/ttrl_qwen3_30b_moe_math500_grpo_1step_smoke_20260806_20260806_055753.log	run_records raw stdout/stderr log omitted from slim git archive
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	TTRL/verl/run_records/logs/ttrl_qwen3_30b_moe_math500_grpo_1step_smoke_20260806_20260806_060012.log	run_records raw stdout/stderr log omitted from slim git archive
